datetime,humidity,pressure,temperature,weather_description,wind_direction,wind_speed
2016-06-15 21:00:00,51.0,1004.0,303.7,sky is clear,217.0,3.0
2016-06-15 22:00:00,40.0,1003.0,303.27,sky is clear,240.0,3.0
2016-06-15 23:00:00,46.0,1004.0,302.53,sky is clear,242.0,3.0
2016-06-16 00:00:00,51.0,1004.0,302.45,sky is clear,201.0,1.0
2016-06-16 01:00:00,55.0,1003.0,300.92,moderate rain,233.0,1.0
2016-06-16 02:00:00,62.0,1003.0,300.17,sky is clear,217.0,2.0
2016-06-16 03:00:00,70.0,1004.0,299.98,sky is clear,252.0,1.0
2016-06-16 04:00:00,59.0,1004.0,299.33,sky is clear,293.0,3.0
2016-06-16 05:00:00,60.0,1004.0,297.86,light rain,265.0,3.0
2016-06-16 06:00:00,66.0,1005.0,296.67,light rain,304.0,2.0
2016-06-16 07:00:00,69.0,1005.0,295.51,sky is clear,303.0,1.0
2016-06-16 08:00:00,69.0,1005.0,294.44,sky is clear,267.0,2.0
2016-06-16 09:00:00,74.0,1005.0,293.64,sky is clear,286.0,2.0
2016-06-16 10:00:00,77.0,1005.0,293.06,sky is clear,284.0,3.0
2016-06-16 11:00:00,78.0,1006.0,293.37,broken clouds,275.0,3.0
2016-06-16 12:00:00,75.0,1006.0,294.09,broken clouds,304.0,3.0
2016-06-16 13:00:00,75.0,1007.0,294.26,light rain,303.0,1.0
2016-06-16 14:00:00,76.0,1008.0,294.2,sky is clear,280.0,1.0
2016-06-16 15:00:00,79.0,1008.0,293.88,sky is clear,49.0,2.0
2016-06-16 16:00:00,80.0,1009.0,294.05,light rain,288.0,0.0
2016-06-16 17:00:00,69.0,1009.0,294.59,sky is clear,261.0,3.0
2016-06-16 18:00:00,70.0,1009.0,294.6,sky is clear,283.0,2.0
2016-06-16 19:00:00,71.0,1010.0,294.15,sky is clear,40.0,1.0
2016-06-16 20:00:00,80.0,1010.0,293.23,few clouds,50.0,4.0
2016-06-16 21:00:00,78.0,1011.0,293.7,few clouds,65.0,3.0
2016-06-16 22:00:00,78.0,1011.0,293.66,few clouds,57.0,3.0
2016-06-16 23:00:00,81.0,1011.0,292.54,sky is clear,49.0,4.0
2016-06-17 00:00:00,83.0,1012.0,292.11,sky is clear,61.0,3.0
2016-06-17 01:00:00,84.0,1012.0,291.78,sky is clear,309.0,3.0
2016-06-17 02:00:00,83.0,1012.0,291.65,light rain,42.0,2.0
2016-06-17 03:00:00,76.0,1013.0,291.18,sky is clear,21.0,4.0
2016-06-17 04:00:00,74.0,1013.0,290.82,sky is clear,14.0,3.0
2016-06-17 05:00:00,79.0,1013.0,290.23,sky is clear,10.0,2.0
2016-06-17 06:00:00,80.0,1014.0,289.74,sky is clear,355.0,3.0
2016-06-17 07:00:00,83.0,1014.0,289.22,sky is clear,355.0,3.0
2016-06-17 08:00:00,86.0,1014.0,288.89,sky is clear,4.0,4.0
2016-06-17 09:00:00,88.0,1014.0,288.6,sky is clear,4.0,4.0
2016-06-17 10:00:00,86.0,1015.0,288.71,sky is clear,25.0,1.0
2016-06-17 11:00:00,84.0,1016.0,289.54,sky is clear,32.0,1.0
2016-06-17 12:00:00,75.0,1016.0,291.94,sky is clear,40.0,2.0
2016-06-17 13:00:00,66.0,1016.0,294.73,sky is clear,26.0,3.0
2016-06-17 14:00:00,59.0,1017.0,296.21,sky is clear,91.0,3.0
2016-06-17 15:00:00,52.0,1017.0,298.4,sky is clear,76.0,3.0
2016-06-17 16:00:00,48.0,1017.0,300.17,sky is clear,73.0,3.0
2016-06-17 17:00:00,45.0,1017.0,300.78,sky is clear,61.0,4.0
2016-06-17 18:00:00,43.0,1017.0,301.39,sky is clear,75.0,3.0
2016-06-17 19:00:00,38.0,1017.0,301.6,sky is clear,100.0,3.0
2016-06-17 20:00:00,37.0,1017.0,301.46,sky is clear,355.0,3.0
2016-06-17 21:00:00,38.0,1017.0,301.06,light rain,48.0,3.0
2016-06-17 22:00:00,37.0,1017.0,300.43,sky is clear,84.0,4.0
2016-06-17 23:00:00,40.0,1017.0,299.4,heavy intensity rain,67.0,4.0
2016-06-18 00:00:00,43.0,1017.0,297.77,sky is clear,50.0,3.0
2016-06-18 01:00:00,47.0,1017.0,295.82,light rain,70.0,2.0
2016-06-18 02:00:00,53.0,1018.0,293.95,light rain,32.0,3.0
2016-06-18 03:00:00,57.0,1019.0,293.23,sky is clear,40.0,1.0
2016-06-18 04:00:00,67.0,1019.0,291.94,sky is clear,32.0,2.0
2016-06-18 05:00:00,75.0,1019.0,290.35,sky is clear,1.0,1.0
2016-06-18 06:00:00,79.0,1018.0,289.66,sky is clear,1.0,1.0
2016-06-18 07:00:00,84.0,1019.0,288.76,light rain,1.0,1.0
2016-06-18 08:00:00,84.0,1019.0,288.32,sky is clear,12.0,1.0
2016-06-18 09:00:00,84.0,1019.0,288.12,sky is clear,12.0,1.0
2016-06-18 10:00:00,87.0,1021.0,287.89,sky is clear,12.0,1.0
2016-06-18 11:00:00,86.0,1021.0,289.18,sky is clear,7.0,1.0
2016-06-18 12:00:00,64.0,1021.0,292.85,sky is clear,86.0,1.0
2016-06-18 13:00:00,58.0,1022.0,296.34,sky is clear,28.0,1.0
2016-06-18 14:00:00,47.0,1022.0,298.37,sky is clear,45.0,0.0
2016-06-18 15:00:00,33.0,1022.0,300.71,sky is clear,213.0,0.0
2016-06-18 16:00:00,36.0,1022.0,302.07,moderate rain,117.0,1.0
2016-06-18 17:00:00,33.0,1022.0,303.52,light rain,108.0,2.0
2016-06-18 18:00:00,33.0,1022.0,302.84,sky is clear,78.0,3.0
2016-06-18 19:00:00,32.0,1022.0,302.62,sky is clear,97.0,3.0
2016-06-18 20:00:00,31.0,1021.0,303.06,sky is clear,113.0,5.0
2016-06-18 21:00:00,31.0,1021.0,303.06,sky is clear,110.0,3.0
2016-06-18 22:00:00,33.0,1020.0,302.21,sky is clear,113.0,3.0
2016-06-18 23:00:00,36.0,1020.0,301.18,light rain,77.0,3.0
2016-06-19 00:00:00,36.0,1021.0,299.67,sky is clear,102.0,2.0
2016-06-19 01:00:00,38.0,1021.0,297.79,moderate rain,60.0,2.0
2016-06-19 02:00:00,47.0,1021.0,295.8,moderate rain,62.0,1.0
2016-06-19 03:00:00,48.0,1022.0,294.99,moderate rain,94.0,0.0
2016-06-19 04:00:00,66.0,1022.0,293.55,sky is clear,99.0,2.0
2016-06-19 05:00:00,71.0,1022.0,292.4,sky is clear,128.0,2.0
2016-06-19 06:00:00,76.0,1021.0,291.62,sky is clear,128.0,2.0
2016-06-19 07:00:00,79.0,1021.0,290.8,sky is clear,128.0,2.0
2016-06-19 08:00:00,81.0,1021.0,290.02,sky is clear,153.0,2.0
2016-06-19 09:00:00,82.0,1021.0,289.67,light rain,153.0,2.0
2016-06-19 10:00:00,84.0,1022.0,289.33,sky is clear,153.0,2.0
2016-06-19 11:00:00,81.0,1022.0,290.15,sky is clear,186.0,3.0
2016-06-19 12:00:00,66.0,1022.0,293.79,sky is clear,186.0,3.0
2016-06-19 13:00:00,65.0,1022.0,297.71,light rain,186.0,3.0
2016-06-19 14:00:00,58.0,1022.0,300.28,sky is clear,202.0,1.0
2016-06-19 15:00:00,53.0,1021.0,302.01,moderate rain,238.0,3.0
2016-06-19 16:00:00,45.0,1021.0,303.21,light rain,242.0,2.0
2016-06-19 17:00:00,45.0,1020.0,303.92,sky is clear,215.0,1.0
2016-06-19 18:00:00,47.0,1020.0,304.02,sky is clear,98.0,1.0
2016-06-19 19:00:00,40.0,1019.0,305.11,light rain,207.0,2.0
2016-06-19 20:00:00,38.0,1019.0,304.66,moderate rain,231.0,3.0
2016-06-19 21:00:00,37.0,1019.0,305.08,sky is clear,240.0,3.0
2016-06-19 22:00:00,39.0,1018.0,304.75,light rain,236.0,3.0
2016-06-19 23:00:00,40.0,1018.0,303.56,light rain,219.0,3.0
2016-06-20 00:00:00,41.0,1018.0,302.93,sky is clear,223.0,3.0
2016-06-20 01:00:00,44.0,1018.0,301.33,moderate rain,235.0,1.0
2016-06-20 02:00:00,51.0,1017.0,299.31,sky is clear,214.0,3.0
2016-06-20 03:00:00,54.0,1017.0,298.78,sky is clear,214.0,3.0
2016-06-20 04:00:00,56.0,1017.0,298.29,sky is clear,231.0,0.0
2016-06-20 05:00:00,62.0,1017.0,297.75,sky is clear,205.0,4.0
2016-06-20 06:00:00,68.0,1017.0,297.81,sky is clear,248.0,2.0
2016-06-20 07:00:00,68.0,1016.0,298.03,sky is clear,237.0,3.0
2016-06-20 08:00:00,69.0,1017.0,298.35,few clouds,246.0,4.0
2016-06-20 09:00:00,71.0,1017.0,298.15,few clouds,252.0,3.0
2016-06-20 10:00:00,73.0,1017.0,297.84,few clouds,235.0,3.0
2016-06-20 11:00:00,73.0,1016.0,297.84,sky is clear,236.0,3.0
2016-06-20 12:00:00,70.0,1016.0,299.05,sky is clear,229.0,3.0
2016-06-20 13:00:00,68.0,1016.0,299.92,sky is clear,232.0,3.0
2016-06-20 14:00:00,69.0,1016.0,300.69,sky is clear,236.0,5.0
2016-06-20 15:00:00,63.0,1015.0,302.51,sky is clear,223.0,6.0
2016-06-20 16:00:00,63.0,1015.0,303.59,broken clouds,210.0,5.0
2016-06-20 17:00:00,63.0,1014.0,304.18,few clouds,229.0,5.0
2016-06-20 18:00:00,70.0,1014.0,304.22,light rain,245.0,5.0
2016-06-20 19:00:00,64.0,1014.0,304.79,moderate rain,239.0,6.0
2016-06-20 20:00:00,58.0,1013.0,305.36,sky is clear,288.0,5.0
2016-06-20 21:00:00,50.0,1013.0,305.89,light rain,265.0,4.0
2016-06-20 22:00:00,44.0,1012.0,306.14,sky is clear,303.0,4.0
2016-06-20 23:00:00,38.0,1012.0,304.4,sky is clear,302.0,2.0
2016-06-21 00:00:00,38.0,1013.0,303.07,light rain,304.0,3.0
2016-06-21 01:00:00,42.0,1013.0,301.06,sky is clear,278.0,1.0
2016-06-21 02:00:00,60.0,1014.0,297.95,sky is clear,323.0,4.0
2016-06-21 03:00:00,68.0,1015.0,296.16,sky is clear,323.0,4.0
2016-06-21 04:00:00,41.0,1018.0,294.72,sky is clear,323.0,4.0
2016-06-21 05:00:00,65.0,1015.0,293.41,sky is clear,308.0,4.0
2016-06-21 06:00:00,64.0,1015.0,292.34,sky is clear,308.0,4.0
2016-06-21 07:00:00,59.0,1015.0,291.96,sky is clear,290.0,0.0
2016-06-21 08:00:00,65.0,1014.0,290.69,sky is clear,290.0,0.0
2016-06-21 09:00:00,63.0,1017.0,289.77,sky is clear,320.0,4.0
2016-06-21 10:00:00,65.0,1017.0,289.39,sky is clear,320.0,4.0
2016-06-21 11:00:00,69.0,1017.0,289.93,sky is clear,256.0,0.0
2016-06-21 12:00:00,62.0,1014.0,292.15,sky is clear,295.0,1.0
2016-06-21 13:00:00,55.0,1015.0,294.6,sky is clear,293.0,1.0
2016-06-21 14:00:00,45.0,1014.0,296.03,sky is clear,295.0,1.0
2016-06-21 15:00:00,43.0,1014.0,297.48,sky is clear,259.0,3.0
2016-06-21 16:00:00,42.0,1014.0,298.42,sky is clear,319.0,4.0
2016-06-21 17:00:00,39.0,1014.0,300.32,sky is clear,297.0,4.0
2016-06-21 18:00:00,39.0,1013.0,300.24,sky is clear,263.0,4.0
2016-06-21 19:00:00,39.0,1012.0,300.75,sky is clear,297.0,4.0
2016-06-21 20:00:00,36.0,1012.0,301.75,sky is clear,232.0,5.0
2016-06-21 21:00:00,37.0,1011.0,301.97,sky is clear,229.0,4.0
2016-06-21 22:00:00,35.0,1011.0,301.7,sky is clear,259.0,5.0
2016-06-21 23:00:00,35.0,1010.0,300.84,sky is clear,275.0,4.0
2016-06-22 00:00:00,37.0,1010.0,300.34,sky is clear,290.0,4.0
2016-06-22 01:00:00,41.0,1011.0,298.48,sky is clear,288.0,1.0
2016-06-22 02:00:00,46.0,1011.0,295.67,sky is clear,266.0,2.0
2016-06-22 03:00:00,55.0,1011.0,293.13,sky is clear,266.0,2.0
2016-06-22 04:00:00,64.0,1011.0,292.29,sky is clear,266.0,2.0
2016-06-22 05:00:00,70.0,1011.0,291.6,scattered clouds,291.0,3.0
2016-06-22 06:00:00,70.0,1011.0,291.85,scattered clouds,291.0,3.0
2016-06-22 07:00:00,71.0,1010.0,292.3,scattered clouds,291.0,3.0
2016-06-22 08:00:00,72.0,1011.0,292.39,scattered clouds,353.0,1.0
2016-06-22 09:00:00,74.0,1011.0,292.35,scattered clouds,353.0,1.0
2016-06-22 10:00:00,75.0,1011.0,292.27,scattered clouds,353.0,1.0
2016-06-22 11:00:00,71.0,1011.0,292.65,moderate rain,245.0,2.0
2016-06-22 12:00:00,73.0,1011.0,293.08,heavy intensity rain,232.0,0.0
2016-06-22 13:00:00,74.0,1011.0,293.31,light rain,240.0,1.0
2016-06-22 14:00:00,74.0,1011.0,294.49,overcast clouds,240.0,1.0
2016-06-22 15:00:00,78.0,1011.0,295.25,overcast clouds,259.0,1.0
2016-06-22 16:00:00,87.0,1013.0,293.78,light rain,233.0,1.0
2016-06-22 17:00:00,92.0,1010.0,294.58,moderate rain,236.0,0.0
2016-06-22 18:00:00,83.0,1010.0,296.26,moderate rain,282.0,1.0
2016-06-22 19:00:00,79.0,1010.0,297.17,light rain,227.0,1.0
2016-06-22 20:00:00,76.0,1010.0,297.82,moderate rain,236.0,1.0
2016-06-22 21:00:00,77.0,1009.0,296.65,moderate rain,87.0,5.0
2016-06-22 22:00:00,82.0,1009.0,296.34,moderate rain,87.0,5.0
2016-06-22 23:00:00,76.0,1008.0,296.79,moderate rain,63.0,1.0
2016-06-23 00:00:00,72.0,1006.0,295.94,moderate rain,122.0,2.0
2016-06-23 01:00:00,87.0,1006.0,294.64,heavy intensity rain,37.0,4.0
2016-06-23 02:00:00,95.0,1007.0,293.56,heavy intensity rain,57.0,2.0
2016-06-23 03:00:00,95.0,1007.0,293.38,moderate rain,95.0,1.0
2016-06-23 04:00:00,96.0,1007.0,293.25,light rain,73.0,1.0
2016-06-23 05:00:00,96.0,1007.0,293.37,light rain,92.0,2.0
2016-06-23 06:00:00,96.0,1007.0,293.29,sky is clear,54.0,0.0
2016-06-23 07:00:00,96.0,1007.0,293.14,sky is clear,5.0,1.0
2016-06-23 08:00:00,96.0,1007.0,292.86,sky is clear,55.0,0.0
2016-06-23 09:00:00,96.0,1007.0,292.66,sky is clear,57.0,2.0
2016-06-23 10:00:00,96.0,1007.0,292.46,sky is clear,54.0,1.0
2016-06-23 11:00:00,97.0,1008.0,292.67,few clouds,347.0,1.0
2016-06-23 12:00:00,97.0,1008.0,293.11,few clouds,42.0,1.0
2016-06-23 13:00:00,97.0,1009.0,293.42,light rain,28.0,2.0
2016-06-23 14:00:00,97.0,1010.0,293.46,scattered clouds,50.0,1.0
2016-06-23 15:00:00,95.0,1010.0,293.34,scattered clouds,71.0,1.0
2016-06-23 16:00:00,90.0,1011.0,294.17,broken clouds,61.0,1.0
2016-06-23 17:00:00,83.0,1010.0,295.28,light rain,5.0,2.0
2016-06-23 18:00:00,77.0,1011.0,297.32,light rain,76.0,1.0
2016-06-23 19:00:00,77.0,1011.0,297.54,light rain,257.0,0.0
2016-06-23 20:00:00,76.0,1011.0,297.53,light rain,59.0,4.0
2016-06-23 21:00:00,75.0,1011.0,295.99,light rain,56.0,4.0
2016-06-23 22:00:00,74.0,1012.0,295.56,light rain,55.0,4.0
2016-06-23 23:00:00,74.0,1012.0,295.01,light rain,63.0,4.0
2016-06-24 00:00:00,76.0,1012.0,293.94,light rain,51.0,3.0
2016-06-24 01:00:00,77.0,1012.0,293.08,light rain,0.0,3.0
2016-06-24 02:00:00,78.0,1013.0,291.72,scattered clouds,350.0,3.0
2016-06-24 03:00:00,75.0,1013.0,291.26,scattered clouds,11.0,2.0
2016-06-24 04:00:00,77.0,1014.0,291.3,scattered clouds,30.0,2.0
2016-06-24 05:00:00,73.0,1014.0,290.96,broken clouds,51.0,1.0
2016-06-24 06:00:00,76.0,1014.0,290.93,broken clouds,36.0,4.0
2016-06-24 07:00:00,82.0,1014.0,290.27,broken clouds,36.0,4.0
2016-06-24 08:00:00,84.0,1014.0,289.89,sky is clear,25.0,0.0
2016-06-24 09:00:00,87.0,1015.0,289.66,sky is clear,36.0,4.0
2016-06-24 10:00:00,85.0,1015.0,289.75,sky is clear,40.0,1.0
2016-06-24 11:00:00,82.0,1017.0,290.13,few clouds,10.0,2.0
2016-06-24 12:00:00,77.0,1018.0,292.25,few clouds,30.0,2.0
2016-06-24 13:00:00,73.0,1018.0,294.85,few clouds,100.0,4.0
2016-06-24 14:00:00,69.0,1019.0,296.33,few clouds,70.0,3.0
2016-06-24 15:00:00,57.0,1019.0,297.69,few clouds,80.0,3.0
2016-06-24 16:00:00,47.0,1019.0,298.95,few clouds,80.0,4.0
2016-06-24 17:00:00,44.0,1019.0,299.43,few clouds,120.0,4.0
2016-06-24 18:00:00,44.0,1019.0,299.97,few clouds,60.0,4.0
2016-06-24 19:00:00,42.0,1019.0,300.26,few clouds,60.0,4.0
2016-06-24 20:00:00,44.0,1019.0,300.58,few clouds,90.0,4.0
2016-06-24 21:00:00,44.0,1018.0,300.42,scattered clouds,40.0,4.0
2016-06-24 22:00:00,42.0,1018.0,300.37,scattered clouds,80.0,4.0
2016-06-24 23:00:00,44.0,1017.0,299.64,scattered clouds,70.0,4.0
2016-06-25 00:00:00,44.0,1018.0,298.66,few clouds,90.0,4.0
2016-06-25 01:00:00,47.0,1018.0,297.03,few clouds,90.0,3.0
2016-06-25 02:00:00,50.0,1018.0,295.38,few clouds,80.0,3.0
2016-06-25 03:00:00,53.0,1018.0,294.54,few clouds,80.0,3.0
2016-06-25 04:00:00,53.0,1018.0,293.51,few clouds,100.0,3.0
2016-06-25 05:00:00,64.0,1019.0,292.6,sky is clear,100.0,2.0
2016-06-25 06:00:00,60.0,1019.0,291.88,few clouds,120.0,1.0
2016-06-25 07:00:00,64.0,1018.0,291.61,sky is clear,150.0,2.0
2016-06-25 08:00:00,77.0,1018.0,291.19,sky is clear,150.0,2.0
2016-06-25 09:00:00,88.0,1018.0,291.01,sky is clear,170.0,1.0
2016-06-25 10:00:00,82.0,1018.0,291.21,sky is clear,170.0,1.0
2016-06-25 11:00:00,82.0,1019.0,292.01,mist,170.0,2.0
2016-06-25 12:00:00,60.0,1019.0,294.84,haze,160.0,3.0
2016-06-25 13:00:00,57.0,1019.0,297.36,sky is clear,180.0,3.0
2016-06-25 14:00:00,51.0,1020.0,299.11,sky is clear,170.0,3.0
2016-06-25 15:00:00,51.0,1019.0,300.62,few clouds,170.0,4.0
2016-06-25 16:00:00,51.0,1019.0,301.69,few clouds,180.0,4.0
2016-06-25 17:00:00,48.0,1018.0,302.92,few clouds,180.0,3.0
2016-06-25 18:00:00,45.0,1018.0,304.07,few clouds,220.0,4.0
2016-06-25 19:00:00,43.0,1017.0,304.69,few clouds,190.0,6.0
2016-06-25 20:00:00,41.0,1017.0,305.02,few clouds,200.0,5.0
2016-06-25 21:00:00,43.0,1017.0,304.89,few clouds,180.0,3.0
2016-06-25 22:00:00,46.0,1016.0,304.76,few clouds,200.0,5.0
2016-06-25 23:00:00,49.0,1016.0,304.35,few clouds,220.0,5.0
2016-06-26 00:00:00,52.0,1016.0,303.76,few clouds,170.0,6.0
2016-06-26 01:00:00,55.0,1015.0,302.5,few clouds,180.0,6.0
2016-06-26 02:00:00,58.0,1015.0,301.44,few clouds,170.0,5.0
2016-06-26 03:00:00,58.0,1016.0,300.73,sky is clear,170.0,4.0
2016-06-26 04:00:00,58.0,1016.0,300.18,sky is clear,180.0,4.0
2016-06-26 05:00:00,61.0,1016.0,299.78,sky is clear,180.0,5.0
2016-06-26 06:00:00,61.0,1015.0,299.31,sky is clear,170.0,5.0
2016-06-26 07:00:00,69.0,1015.0,298.69,few clouds,190.0,4.0
2016-06-26 08:00:00,74.0,1015.0,298.17,scattered clouds,180.0,4.0
2016-06-26 09:00:00,74.0,1014.0,297.95,scattered clouds,200.0,5.0
2016-06-26 10:00:00,73.0,1014.0,297.41,broken clouds,200.0,5.0
2016-06-26 11:00:00,73.0,1016.0,297.76,broken clouds,200.0,4.0
2016-06-26 12:00:00,73.0,1016.0,297.35,proximity thunderstorm,210.0,4.0
2016-06-26 13:00:00,88.0,1017.0,297.32,thunderstorm with heavy rain,250.0,4.0
2016-06-26 14:00:00,83.0,1017.0,297.65,moderate rain,230.0,2.0
2016-06-26 15:00:00,74.0,1016.0,299.07,light rain,200.0,2.0
2016-06-26 16:00:00,66.0,1015.0,300.39,light rain,0.0,3.0
2016-06-26 17:00:00,66.0,1016.0,301.46,broken clouds,220.0,1.0
2016-06-26 18:00:00,62.0,1016.0,302.1,broken clouds,310.0,5.0
2016-06-26 19:00:00,62.0,1016.0,302.51,broken clouds,310.0,3.0
2016-06-26 20:00:00,55.0,1016.0,302.76,broken clouds,280.0,5.0
2016-06-26 21:00:00,45.0,1015.0,303.34,scattered clouds,320.0,6.0
2016-06-26 22:00:00,43.0,1015.0,302.98,scattered clouds,310.0,4.0
2016-06-26 23:00:00,35.0,1015.0,303.52,scattered clouds,310.0,4.0
2016-06-27 00:00:00,31.0,1016.0,302.55,broken clouds,310.0,4.0
2016-06-27 01:00:00,33.0,1015.0,300.51,broken clouds,290.0,3.0
2016-06-27 02:00:00,44.0,1015.0,298.38,broken clouds,260.0,3.0
2016-06-27 03:00:00,44.0,1017.0,297.39,broken clouds,230.0,2.0
2016-06-27 04:00:00,50.0,1017.0,296.57,broken clouds,260.0,3.0
2016-06-27 05:00:00,60.0,1017.0,295.46,mist,260.0,2.0
2016-06-27 06:00:00,64.0,1017.0,294.74,broken clouds,240.0,2.0
2016-06-27 07:00:00,69.0,1017.0,294.13,scattered clouds,240.0,3.0
2016-06-27 08:00:00,83.0,1017.0,293.98,few clouds,250.0,3.0
2016-06-27 09:00:00,83.0,1017.0,293.46,few clouds,260.0,3.0
2016-06-27 10:00:00,83.0,1017.0,293.16,few clouds,250.0,2.0
2016-06-27 11:00:00,69.0,1017.0,294.09,few clouds,250.0,3.0
2016-06-27 12:00:00,64.0,1017.0,296.43,few clouds,260.0,3.0
2016-06-27 13:00:00,57.0,1017.0,298.48,few clouds,250.0,3.0
2016-06-27 14:00:00,51.0,1017.0,300.25,few clouds,260.0,4.0
2016-06-27 15:00:00,45.0,1017.0,301.86,few clouds,270.0,4.0
2016-06-27 16:00:00,40.0,1017.0,302.99,few clouds,270.0,5.0
2016-06-27 17:00:00,36.0,1017.0,304.13,few clouds,300.0,6.0
2016-06-27 18:00:00,33.0,1017.0,304.77,few clouds,300.0,4.0
2016-06-27 19:00:00,33.0,1016.0,305.04,few clouds,270.0,7.0
2016-06-27 20:00:00,31.0,1016.0,304.93,few clouds,270.0,8.0
2016-06-27 21:00:00,31.0,1016.0,304.09,few clouds,300.0,8.0
2016-06-27 22:00:00,31.0,1015.0,302.34,few clouds,320.0,7.0
2016-06-27 23:00:00,48.0,1016.0,300.21,few clouds,80.0,5.0
2016-06-28 00:00:00,54.0,1017.0,298.44,few clouds,70.0,5.0
2016-06-28 01:00:00,53.0,1018.0,296.74,scattered clouds,70.0,5.0
2016-06-28 02:00:00,53.0,1018.0,295.27,scattered clouds,70.0,5.0
2016-06-28 03:00:00,53.0,1018.0,294.39,scattered clouds,70.0,3.0
2016-06-28 04:00:00,53.0,1018.0,293.91,scattered clouds,50.0,3.0
2016-06-28 05:00:00,60.0,1019.0,293.21,broken clouds,10.0,2.0
2016-06-28 06:00:00,64.0,1019.0,292.79,broken clouds,360.0,2.0
2016-06-28 07:00:00,82.0,1019.0,292.1,overcast clouds,30.0,5.0
2016-06-28 08:00:00,72.0,1019.0,291.54,scattered clouds,30.0,5.0
2016-06-28 09:00:00,72.0,1019.0,291.02,broken clouds,30.0,6.0
2016-06-28 10:00:00,72.0,1020.0,290.54,overcast clouds,10.0,5.0
2016-06-28 11:00:00,72.0,1020.0,290.32,overcast clouds,40.0,7.0
2016-06-28 12:00:00,72.0,1021.0,290.84,broken clouds,30.0,5.0
2016-06-28 13:00:00,68.0,1021.0,291.27,overcast clouds,30.0,3.0
2016-06-28 14:00:00,68.0,1021.0,291.55,overcast clouds,360.0,5.0
2016-06-28 15:00:00,60.0,1021.0,292.1,overcast clouds,20.0,5.0
2016-06-28 16:00:00,63.0,1022.0,291.76,overcast clouds,30.0,4.0
2016-06-28 17:00:00,59.0,1022.0,292.1,overcast clouds,20.0,6.0
2016-06-28 18:00:00,52.0,1022.0,292.72,overcast clouds,30.0,6.0
2016-06-28 19:00:00,56.0,1022.0,293.43,broken clouds,10.0,7.0
2016-06-28 20:00:00,46.0,1022.0,293.58,scattered clouds,20.0,6.0
2016-06-28 21:00:00,30.0,1021.0,293.99,few clouds,360.0,8.0
2016-06-28 22:00:00,32.0,1021.0,293.65,few clouds,30.0,7.0
2016-06-28 23:00:00,37.0,1021.0,293.05,few clouds,10.0,5.0
2016-06-29 00:00:00,45.0,1021.0,292.26,few clouds,40.0,4.0
2016-06-29 01:00:00,55.0,1020.0,291.07,few clouds,30.0,4.0
2016-06-29 02:00:00,45.0,1020.0,289.77,few clouds,30.0,3.0
2016-06-29 03:00:00,52.0,1020.0,288.34,sky is clear,360.0,2.0
2016-06-29 04:00:00,67.0,1020.0,287.07,sky is clear,360.0,2.0
2016-06-29 05:00:00,72.0,1020.0,286.23,sky is clear,360.0,1.0
2016-06-29 06:00:00,72.0,1020.0,285.95,sky is clear,310.0,2.0
2016-06-29 07:00:00,82.0,1021.0,285.63,sky is clear,290.0,2.0
2016-06-29 08:00:00,82.0,1021.0,285.66,sky is clear,290.0,2.0
2016-06-29 09:00:00,82.0,1021.0,285.13,sky is clear,310.0,2.0
2016-06-29 10:00:00,87.0,1020.0,284.85,sky is clear,310.0,1.0
2016-06-29 11:00:00,82.0,1020.0,285.8,sky is clear,330.0,3.0
2016-06-29 12:00:00,67.0,1021.0,289.09,sky is clear,340.0,2.0
2016-06-29 13:00:00,52.0,1021.0,291.64,few clouds,10.0,3.0
2016-06-29 14:00:00,43.0,1021.0,293.66,few clouds,360.0,3.0
2016-06-29 15:00:00,43.0,1021.0,295.15,sky is clear,20.0,4.0
2016-06-29 16:00:00,40.0,1020.0,296.31,few clouds,30.0,4.0
2016-06-29 17:00:00,40.0,1020.0,296.91,few clouds,80.0,4.0
2016-06-29 18:00:00,41.0,1020.0,297.26,few clouds,70.0,3.0
2016-06-29 19:00:00,36.0,1020.0,298.04,few clouds,90.0,4.0
2016-06-29 20:00:00,36.0,1019.0,298.11,scattered clouds,90.0,4.0
2016-06-29 21:00:00,33.0,1019.0,297.98,scattered clouds,90.0,4.0
2016-06-29 22:00:00,33.0,1019.0,297.28,broken clouds,90.0,4.0
2016-06-29 23:00:00,33.0,1018.0,296.34,broken clouds,100.0,4.0
2016-06-30 00:00:00,34.0,1018.0,296.05436514400003,broken clouds,148.0,4.0
2016-06-30 01:00:00,38.0,1018.0,295.27,broken clouds,280.0,3.0
2016-06-30 02:00:00,45.0,1018.0,292.16,few clouds,140.0,4.0
2016-06-30 03:00:00,52.0,1018.0,290.5,scattered clouds,190.0,2.0
2016-06-30 04:00:00,48.0,1018.0,289.48,few clouds,170.0,1.0
2016-06-30 05:00:00,59.0,1018.0,288.71,few clouds,240.0,1.0
2016-06-30 06:00:00,55.0,1018.0,288.0,few clouds,230.0,2.0
2016-06-30 07:00:00,63.0,1017.0,287.65,sky is clear,198.0,3.0
2016-06-30 08:00:00,67.0,1017.0,286.91,sky is clear,190.0,1.0
2016-06-30 09:00:00,72.0,1017.0,286.65,sky is clear,230.0,2.0
2016-06-30 10:00:00,72.0,1017.0,286.59,few clouds,240.0,3.0
2016-06-30 11:00:00,77.0,1017.0,286.93,few clouds,240.0,2.0
